time_s,gforce_x,gforce_y,gforce_z
57.00899846,0.2531,-0.0591,1.7972
57.01036123,0.3939,-0.1054,0.8903
57.01109419,0.3294,0.0112,0.9911
57.0214625,0.0608,-0.1543,1.1333
57.02439219,0.3676,-0.0013,0.8836
57.03440861,0.4576,0.187,0.9233
57.04443631,0.3762,-0.172,0.9656
57.05933396,-0.0079,0.0711,1.6351
57.06483723,0.1981,-0.0719,0.7552
57.09539715,0.2039,-0.1379,0.926
57.09714419,0.3032,-0.0331,1.0013
57.09794531,0.3745,0.0949,0.8477
57.10725042,0.2598,-0.1628,0.9925
57.11455438,0.1842,-0.0327,0.8563
57.12441473,0.3913,0.0145,0.6679
57.14512327,0.7023,0.1667,1.2511
57.14680146,0.4917,-0.1837,0.8682
57.17958754,0.2033,0.0829,0.9787
57.18133254,0.027,-0.0519,0.7962
57.18272677,0.1935,-0.0971,1.5133
57.19082084,0.4884,-0.0013,0.9765
57.19450177,-0.0636,0.0021,0.8375
57.20482904,-0.149,-0.1362,1.2693
57.21438123,0.3744,-0.1499,1.4771
57.22416957,0.2618,0.0743,1.1523
57.24174942,0.0869,-0.1092,0.5164
57.24481927,0.224,-0.0632,1.3213
57.27902742,0.806,0.0856,0.9199
57.28046142,0.6094,-0.0089,0.6381
57.28148877,0.156,0.134,0.5682
57.29075688,0.0525,-0.1342,1.0203
57.29465731,0.4978,0.074,1.4859
57.30494681,0.6758,-0.0315,0.7883
57.31418046,0.0219,0.1269,0.8049
57.32423823,0.1345,-0.1902,0.7534
57.34322307,0.6533,0.0219,1.5637
57.34528273,0.4129,0.0643,0.7353
57.378241,-0.2783,-0.1451,0.8038
57.37982388,-0.2242,-0.157,1.3597
57.380745,0.5474,-0.0746,1.398
57.38966204,0.3647,0.1063,0.9527
57.39455054,0.0961,-0.1003,0.6008
57.404511,0.2697,0.0588,1.241
57.41442519,0.5812,0.0493,0.755
57.42418169,0.6094,0.0421,0.719
57.44046884,0.3564,0.0575,0.3614
57.44471665,0.175,0.0181,0.8727
57.47654788,0.3046,0.038,0.8434
57.47806019,0.3517,-0.0425,1.1754
57.47899119,0.0081,-0.0341,1.3757
57.48855577,0.033,-0.1965,0.8493
57.49485634,0.3436,0.1374,1.5168
57.50485992,0.1415,-0.1096,0.7579
57.51696934,-0.1477,-0.1584,0.8935
57.52435207,0.1211,0.1145,1.2516
57.535008,-0.0603,-0.209,1.2593
57.54488731,-0.0116,-0.0282,1.4357
57.55664919,0.1733,-0.0215,0.916
57.590871,0.2062,0.0999,1.0247
57.59224246,0.9601,0.0249,0.8303
57.59338784,1.0233,0.2344,1.2005
57.59470719,0.2772,-0.0216,0.2591
57.60489907,0.2228,0.0638,0.8477
57.61847615,0.6304,0.03,1.2437
57.62434538,0.4496,-0.179,1.1297
57.63476896,0.1146,0.1124,1.0238
57.64429407,0.0534,-0.0021,0.4771
57.65759027,0.1344,-0.0998,1.2784
57.6915383,0.789,-0.0469,1.0837
57.69301219,0.4802,-0.0176,0.9987
57.6944423,-0.2195,0.0912,0.6682
57.69537842,0.0088,-0.2441,1.2972
57.70422677,0.5752,0.0018,1.6357
57.71595338,0.2494,-0.1637,0.8008
57.72426946,-0.1573,0.0851,0.8248
57.7350615,0.1781,-0.1665,0.6815
57.7442678,0.5074,-0.0845,1.3541
57.75436115,0.548,-0.0274,0.6913
57.77541219,0.2157,0.1185,0.8087
57.7770183,0.071,-0.0617,0.8692
57.82088554,0.4671,-0.1564,1.1727
57.82237996,0.5266,0.1516,0.9618
57.82318065,0.1752,0.0209,0.3368
57.82477377,0.1516,-0.0164,1.0927
57.82574438,0.5279,-0.2045,0.8692
57.83555454,0.231,0.1135,0.8588
57.84455311,-0.1877,0.0406,0.4768
57.85451565,0.2603,-0.1714,1.03
57.87547315,0.3656,-0.0702,1.2569
57.87697315,0.1722,0.0142,0.4958
57.91062504,0.3114,0.1322,0.8289
57.91203534,0.1851,-0.0089,1.2011
57.912943,0.406,0.1159,0.9496
57.922333,0.0202,-0.0578,1.0801
57.92444815,0.1305,-0.1097,1.0799
57.93456861,0.4666,0.0107,0.728
57.94438138,0.3242,0.1728,0.91
57.95656665,0.2869,-0.1369,0.6635
57.99543604,0.3391,0.0469,1.1792
57.99747092,0.3057,-0.0625,0.6923
58.00173007,0.2536,0.0208,1.0563
58.00281292,0.2917,0.0772,0.9963
58.00445857,0.2723,-0.1101,0.7252
58.0146213,0.4341,0.1153,1.552
58.0250308,0.3961,-0.1096,1.1369
58.03911523,-0.1906,0.0798,0.8328
58.04442927,0.0771,-0.1025,0.8435
58.07328807,0.5691,-0.0773,1.9661
58.07501065,0.2685,-0.0396,1.0649
58.07583373,-0.1654,0.0269,0.7462
58.08618096,0.0148,-0.0426,1.3579
58.0948523,0.5713,-0.2404,1.3823
58.10491207,0.393,0.1921,1.165
58.11890273,0.3972,0.0408,0.3699
58.12432665,0.3667,-0.0343,1.5242
58.13482157,0.4746,-0.0967,1.1073
58.14429511,0.57,0.0087,0.9481
58.1573415,0.2758,0.2064,1.0007
58.19292815,0.1151,-0.2507,0.8936
58.19530007,0.3386,0.1097,1.2095
58.19693488,0.4141,-0.0199,0.8154
58.19833073,0.0513,0.0707,1.5614
58.20428907,0.1931,-0.2526,0.8973
58.21856757,0.4664,-0.0002,1.1647
58.22432884,0.0401,0.1296,0.8583
58.23441992,0.3626,-0.1594,0.8361
58.24448669,0.5836,0.0518,1.2553
58.2550943,0.2422,-0.052,0.735
58.29310569,0.0184,0.0337,1.386
58.29520288,0.1903,-0.118,0.9029
58.29648373,0.4705,-0.0107,1.145
58.297577,0.503,0.0672,0.5921
58.30571911,0.3433,0.0418,0.8054
58.31778761,0.3696,0.0865,1.0253
58.3242865,0.2397,-0.1452,0.8083
58.33445804,0.1314,0.12,1.265
58.34428804,0.118,-0.0678,0.8998
58.3553815,0.2406,-0.0674,1.3786
58.38987592,0.5441,-0.0722,0.6382
58.39151357,0.4119,0.1305,0.778
58.39235192,0.3131,0.0539,0.5755
58.394644,0.2731,-0.0934,0.6261
58.40435388,0.1939,0.1374,1.1445
58.414853,0.2823,-0.1526,0.8631
58.42454661,0.0689,0.0518,1.3705
58.43457027,0.155,-0.079,0.8318
58.44435019,0.5248,0.0066,0.8782
58.45687865,0.5762,0.1208,0.9279
58.4974258,0.0591,-0.0215,0.8589
58.49887457,-0.0987,0.0314,1.2273
58.49986823,0.3519,-0.2562,0.9189
58.50106265,0.129,-0.0059,1.3446
58.50441173,0.2613,0.0689,0.4766
58.51673838,0.3957,-0.0382,0.676
58.52456754,0.265,-0.0169,0.9461
58.53450204,0.5101,-0.0232,1.2321
58.54464265,0.4087,0.1407,1.2784
58.55711338,0.0307,-0.1535,0.6087
58.59879904,0.3231,-0.0191,1.0517
58.6001838,0.6574,0.1862,0.9146
58.60126842,-0.0122,-0.08,1.4143
58.60202457,-0.1058,-0.167,1.3694
58.60474465,0.2272,-0.1513,1.3448
58.61732173,0.3056,-0.1939,0.7492
58.6345985,0.7139,0.0373,1.3531
58.64454257,0.4592,0.0246,0.5109
58.65817677,0.2432,0.0804,1.0364
58.70127215,0.3159,0.0442,1.0275
58.70277365,0.3387,-0.113,1.1853
58.70424461,0.5422,0.0564,1.2465
58.70556115,0.7477,0.0965,1.1621
58.70633342,0.2747,-0.0094,0.6802
58.71729492,0.2395,-0.1643,0.6802
58.7243928,0.2846,-0.0782,0.9222
58.73454465,0.1656,-0.2267,1.0894
58.74450457,0.0016,0.1395,1.2535
58.75907353,0.0628,-0.3636,0.7078
58.79909807,0.4209,0.1167,1.548
58.80068365,0.3819,-0.0945,0.5483
58.80158623,0.364,-0.0877,0.9797
58.802318,0.7839,0.0266,0.9691
58.80491034,0.4845,0.0978,0.4949
58.81790927,0.1242,-0.0126,0.7697
58.82485288,0.4146,-0.2579,1.12
58.8345695,0.0912,0.0729,1.6302
58.84425527,-0.0866,-0.1736,0.7327
58.8554305,0.3029,-0.01,1.3654
58.89666457,0.4438,-0.0959,0.7249
58.89822265,0.3042,0.0032,0.1775
58.90029707,0.6848,0.2226,0.7656
58.90152311,0.4571,-0.2359,0.5804
58.90435815,-0.1834,-0.0894,1.029
58.91533603,0.2675,0.0309,0.5637
58.92447292,0.3527,-0.0132,0.9682
58.93457627,0.2619,-0.2027,0.8551
58.94430227,0.4675,-0.0088,0.8098
58.95643123,0.1003,0.1461,1.1693
59.00255196,0.0806,-0.3538,0.9069
59.00480946,0.1647,-0.1009,1.2338
59.005703,0.1143,0.0484,0.5259
59.0064278,0.0694,-0.071,0.8487
59.00725953,0.2713,-0.135,1.0628
59.01497115,0.388,-0.061,0.8429
59.02423469,0.0858,0.0509,0.9324
59.03438661,0.4518,-0.1281,0.5876
59.04419615,0.489,0.0476,0.943
59.054504,0.5675,-0.0512,0.4001
59.09273261,0.619,0.0001,0.9091
59.095,0.1592,0.096,0.8777
59.09581257,-0.0708,-0.2905,0.395
59.096875,0.009,0.0845,1.664
59.10510477,0.4527,-0.203,1.2406
59.11627434,0.5504,-0.0029,0.7939
59.12448546,0.0526,0.0457,0.0834
59.13452919,0.232,-0.0919,0.3401
59.14584596,0.6099,0.1229,1.2321
59.16151115,0.326,-0.1295,0.9288
59.16452715,-0.2639,-0.0816,1.2033
59.17459846,-0.1027,-0.2171,1.1598
59.20227673,0.5497,-0.1228,1.4964
59.2041023,0.576,0.1912,0.7296
59.20531434,0.2788,-0.1832,0.3671
59.21441673,-0.0877,-0.0149,1.4521
59.22447942,-0.0005,-0.2509,1.1372
59.23448365,0.0232,-0.0355,1.5876
59.24541127,-0.0745,-0.1586,1.0799
59.25560015,0.2231,-0.1974,1.157
59.29337607,0.5402,0.1496,0.7051
59.2950643,0.71,0.0612,0.6067
59.29575273,0.4742,-0.0238,1.3916
59.29683592,0.418,-0.2289,1.2051
59.3043383,0.4842,0.1488,1.5624
59.31470857,0.3368,-0.2125,0.6702
59.32473596,0.0333,-0.0645,0.9954
59.3344385,0.3683,0.014,1.2309
59.34425842,0.4106,-0.204,1.2446
59.35512519,-0.0873,-0.0757,1.2974
59.39037761,0.0166,-0.1749,0.7222
59.39183634,0.3925,-0.0743,1.6233
59.39283157,0.8378,-0.0034,0.9285
59.40178473,0.713,-0.0353,0.4546
59.40490946,0.2679,0.1317,0.8037
59.41467742,0.2216,-0.2717,1.1942
59.42427888,0.5603,0.057,1.8712
59.43449165,0.248,-0.1136,0.6874
59.45785919,-0.0304,0.0097,1.2024
59.4598463,0.5182,-0.146,1.2092
59.5044635,0.5232,-0.0914,1.2233
59.50600077,0.1358,0.1507,0.7425
59.506811,-0.0224,-0.1974,0.7894
59.50756142,0.2256,-0.1766,1.851
59.50840357,0.6029,-0.1134,0.7299
59.51632973,0.3457,0.0833,0.4743
59.52439138,0.1171,0.0285,0.2033
59.5343478,0.3305,-0.2184,1.4476
59.55233677,0.0997,-0.1165,0.6133
59.55466727,-0.0243,-0.0706,0.8313
59.59494607,0.6023,0.0088,0.8582
59.59644492,0.2277,0.0377,0.7149
59.5974058,0.3459,-0.1483,0.7741
59.59812092,0.6864,-0.1353,1.8137
59.60436296,-0.2781,0.1266,0.7854
59.61449434,-0.4834,-0.3094,0.0967
59.62442284,0.3656,-0.0557,2.0576
59.63458188,1.6267,-0.2162,1.6688
59.65309642,0.442,0.3707,0.2028
59.65511577,-0.7031,-0.1918,-1.1335
59.69775203,0.1223,-0.0507,1.5162
59.69942077,1.2887,-0.1942,2.5699
59.70037477,0.42,0.1179,0.5204
59.70152503,-0.4731,0.0281,0.1161
59.7048145,-0.0257,-0.3825,1.7308
59.7153483,0.8609,-0.0701,1.6292
59.7244118,1.2236,0.3172,-0.2647
59.7346023,0.2421,0.0081,0.151
59.75256142,-0.524,-0.2954,1.8349
59.75494877,0.3605,-0.2599,1.2679
59.78596546,0.5089,0.3544,0.7531
59.78747553,-0.0869,-0.2626,0.4772
59.7881678,0.1397,-0.1738,1.5221
59.7979848,0.5972,0.1663,0.6901
59.804331,0.572,-0.129,0.6135
59.81498461,0.2527,-0.0547,1.3831
59.82478607,0.0936,-0.0948,0.6975
59.8343858,0.0107,0.0469,0.8316
59.85185946,0.1384,-0.1446,1.2488
59.85506276,0.366,-0.1157,1.5217
59.88270065,0.1594,-0.0338,0.532
59.88480523,0.0535,0.0268,0.5556
59.88555473,0.4112,-0.0463,1.1871
59.89542515,0.6279,-0.1146,0.6781
59.90439561,0.2376,0.1206,1.2045
59.914514,0.2404,-0.1178,0.7084
59.92432792,0.2377,-0.116,0.935
59.93445446,0.3099,0.0089,0.7716
59.95324165,0.4042,-0.0489,0.7117
59.95480173,0.4168,0.0892,1.2125
59.99092688,0.0745,-0.159,0.6881
59.99297092,0.1504,-0.0892,1.2464
59.99429261,0.5176,0.0329,0.7851
59.99542684,0.3381,0.0635,0.7245
60.00487796,0.441,-0.0871,0.8633
60.0148485,0.3718,-0.1546,1.0359
60.02436542,-0.0288,0.1593,1.4103
60.03422073,0.1099,-0.2085,0.5408
60.05593811,0.1388,-0.0661,1.219
60.05760003,0.3188,-0.0652,1.0936
60.09350796,0.51,-0.1014,1.1241
60.09770815,0.2681,0.0711,0.9123
60.09865869,-0.0871,-0.2857,0.7116
60.0996603,0.267,0.0347,1.6875
60.1045663,0.6062,-0.0495,0.6741
60.11469069,0.2081,0.0148,0.9807
60.12449711,0.2477,-0.1683,1.0398
60.13455807,0.4977,-0.0921,1.2739
60.1560345,0.3513,0.1467,0.8915
60.15799419,0.3038,-0.1837,0.4482
60.1953808,0.2855,0.1059,1.1689
60.19731146,0.442,-0.1204,0.8479
60.19846611,0.3459,0.0437,1.3358
60.19951653,0.1722,-0.0931,0.8607
60.20443588,0.1888,-0.1715,1.3161
60.21435276,0.3036,0.0217,1.1615
60.2245373,0.447,-0.0638,0.6786
60.2343653,0.2724,0.1246,1.018
60.2532765,0.3319,-0.2146,0.79
60.25529096,0.1673,0.1344,1.38
60.29556903,0.1768,-0.047,0.9577
60.2973203,0.2195,-0.1445,1.2577
60.29817003,0.2995,-0.0161,1.0297
60.29892807,0.5367,0.0528,0.5942
60.30514703,0.4626,0.0848,1.021
60.31471573,0.3886,-0.1673,0.7018
60.3243798,0.1283,0.0128,1.1506
60.33500446,0.2378,-0.0095,1.4428
60.3530308,0.2378,-0.21,1.4428
60.35466646,0.0421,0.0094,1.0629
60.39017423,0.5582,0.1515,1.7184
60.39173146,0.3709,-0.1444,0.8102
60.39302238,0.1515,-0.0281,0.5776
60.39503065,0.1496,0.192,0.6858
60.40495584,0.3032,-0.1601,1.3772
60.41432246,0.4878,-0.0109,1.3015
60.42535542,0.3701,-0.0485,0.6717
60.4346435,0.0989,0.1494,1.0589
60.45281123,0.2579,-0.2176,0.8901
60.45450392,0.9055,0.1121,1.3676
60.48836553,0.5293,0.1146,0.2727
60.49000026,-0.3972,-0.0097,0.868
60.49082776,0.2157,-0.0696,1.7339
60.49936907,0.557,-0.2414,1.3816
60.50455823,0.0668,0.0964,1.0338
60.51438776,-0.0332,-0.052,0.5116
60.52411292,0.2783,0.0572,1.3467
60.53435203,0.7262,-0.0632,0.837
60.55164773,0.4956,0.0525,0.9332
60.55434034,0.128,0.0961,0.9248
60.58389988,-0.0547,-0.2707,1.2177
60.58556811,0.4996,0.1239,1.431
60.58650392,0.8273,-0.0082,0.3318
60.59585719,0.2041,0.154,0.8643
60.60433153,0.3895,-0.1176,0.7972
60.61448561,0.3957,-0.0727,1.1826
60.62440561,0.0568,0.0226,0.9011
60.63438196,0.1951,-0.0784,0.8923
60.65212011,0.05,0.0529,1.1454
60.65461438,0.2416,-0.1224,0.4045
60.6858203,0.3827,0.0765,1.2595
60.68729203,0.339,-0.0522,1.1098
60.68812796,0.2008,0.015,1.1044
60.69725638,0.2855,-0.0454,0.7183
60.70439938,0.2965,-0.0872,0.7999
60.71423765,0.2461,0.1444,1.102
60.72443257,0.6878,-0.114,0.4791
60.73432961,0.1619,-0.007,0.8603
60.75209876,-0.2129,-0.0558,0.7926
60.75446557,0.3961,-0.0324,1.3287
60.78632576,0.4272,-0.0726,0.9455
60.78772492,0.4123,0.0005,0.4072
60.78856119,0.2476,0.1881,0.807
60.79614646,0.3249,-0.075,0.8086
60.80469053,0.1953,-0.1263,1.4371
60.814631,0.2548,-0.053,0.9624
60.82486119,0.1152,-0.0049,1.1022
60.83438815,-0.0682,-0.0414,0.9037
60.85322461,0.3607,-0.117,0.6113
60.85525103,0.6821,0.1322,0.8737
60.88927896,0.348,0.0071,0.6875
60.89070938,-0.0933,-0.0705,1.1153
60.89311169,0.057,-0.0783,0.8863
60.89613107,0.5224,-0.1219,1.3456
60.90505569,0.4228,0.1287,0.9663
60.91438649,0.4324,-0.0678,0.3466
60.92425942,0.4244,0.0628,1.2051
60.9347718,0.2417,-0.1812,0.8467
60.95209788,0.2796,0.0458,1.2238
60.95475707,0.1091,0.0046,0.8943
60.99013726,-0.1435,-0.2498,0.9849
60.99205761,0.3079,0.005,1.1845
60.99337476,0.6127,0.0112,1.0206
60.99514492,0.2849,-0.0065,1.2569
61.00443811,0.2843,-0.2695,0.6355
61.01435038,0.2919,0.1395,1.3469
61.02483584,0.2792,-0.0186,0.9414
61.03505942,0.527,-0.2827,1.2939
61.05180811,0.2045,0.0718,1.2101
61.05429838,-0.0881,-0.1364,0.2457
61.0822358,0.388,0.1146,1.5502
61.08383776,0.493,-0.2669,1.2221
61.08491226,0.0689,0.0011,0.9526
61.09508011,0.3266,0.0385,0.9609
61.10428284,0.4259,-0.1222,1.488
61.1145108,0.3579,-0.0805,0.9918
61.1264088,0.4743,-0.0318,0.6918
61.13465565,0.2593,0.047,1.9644
61.14472753,0.3031,-0.3338,1.2246
61.15441773,0.0988,0.0023,1.0305
61.16789265,0.2315,-0.007,0.3514
61.17517376,0.4507,-0.0789,0.9615
61.20578626,0.4248,-0.2195,1.0501
61.20766211,0.034,-0.0837,1.7573
61.20918257,0.2828,-0.1035,0.8395
61.21443749,0.5184,0.0134,0.9618
61.22634653,0.8769,-0.0291,0.7283
61.23445926,0.6329,-0.0806,0.7702
61.24485226,0.0395,0.1196,0.8622
61.25435553,-0.0628,-0.288,0.8692
61.26451188,-0.1317,-0.012,1.7483
61.28313496,-0.0465,-0.1402,0.7686
61.28486834,0.2676,-0.0569,1.154
61.31748519,0.6325,0.026,0.8897
61.31907873,0.5579,-0.1621,0.6504
61.32003196,0.2615,0.1239,0.8604
61.32885692,0.3529,-0.1138,0.5219
61.33469496,0.2307,-0.0032,1.0552
61.34421346,0.2088,-0.1717,0.5164
61.35442334,0.3232,0.0153,1.1534
61.36586223,0.0987,-0.001,0.9134
61.39605849,0.3138,-0.1324,0.7212
61.39751699,0.4591,0.0172,0.9814
61.3982668,0.1362,-0.0338,0.6418
61.40438249,0.2999,0.0242,1.0724
61.41497946,0.411,-0.1149,0.5181
61.42440261,0.0948,-0.1312,0.9448
61.43444757,0.1357,0.0588,0.8904
61.45275765,0.3112,-0.107,0.8091
61.45491023,0.2025,-0.0899,1.0087
61.48686434,0.279,-0.0553,0.4193
61.48826019,0.4393,0.1439,0.9415
61.48937603,0.3071,-0.1573,0.5137
61.49820615,0.2834,-0.0989,1.0695
61.50479038,0.2823,0.0412,1.2067
61.5145033,0.0782,-0.082,0.8091
61.52621442,0.0111,-0.0177,1.259
61.53441992,0.3793,-0.1874,0.821
61.54487153,0.3547,0.0357,1.1675
61.55454069,0.2079,0.0005,0.7423
61.56624526,0.1936,-0.1779,0.9532
61.59838019,0.2544,-0.0092,1.3255
61.59996788,0.163,-0.1454,0.7868
61.60087742,0.3101,0.0859,1.2884
61.60441453,0.5961,-0.1868,0.6125
61.61453253,0.2708,-0.0302,1.0591
61.6287768,0.3126,-0.0266,0.8501
61.63438157,0.5152,-0.0518,1.1202
61.64414561,0.3005,-0.007,1.4875
61.65438773,0.3593,-0.1884,0.7172
61.66523599,0.1856,0.1544,1.1758
61.6969348,0.1937,-0.1888,0.7314
61.69840546,0.374,-0.1063,1.4945
61.69927384,0.4261,-0.0475,1.0173
61.70444111,-0.2268,-0.0268,0.9342
61.71478373,-0.0765,-0.0858,1.3727
61.72554734,0.6518,-0.2641,0.9968
61.73449176,0.5139,0.0559,1.2681
61.7449518,0.4753,-0.0585,0.6817
61.75435311,0.1449,-0.0502,1.2577
61.7642133,0.3783,-0.1071,0.8809
61.78675311,0.6736,-0.1051,0.9816
61.78866049,0.2255,0.216,1.0448
61.82631338,-0.0272,-0.1862,0.7206
61.82780065,0.2492,-0.1152,1.6477
61.82885007,0.729,-0.0963,1.0627
61.82968315,0.1441,0.1741,0.8644
61.83482438,0.108,-0.106,0.3219
61.84487311,0.4928,-0.1694,0.9767
61.85444453,0.467,0.2125,1.479
61.86801223,0.2315,-0.1347,0.7011
61.89916165,-0.1157,-0.0667,1.3043
61.90074957,0.1283,-0.2555,0.9894
61.9015873,0.4865,0.0472,1.1422
61.90489761,0.4813,0.1468,0.6814
61.91486446,0.2652,-0.1307,0.9645
61.92740157,0.1004,-0.0693,1.3864
61.93439161,0.3406,-0.0459,1.1524
61.94442649,0.1411,0.0364,1.4422
61.95456707,0.3202,-0.2052,0.7664
61.96538157,0.3147,0.0607,1.0238
62.00288111,0.8166,-0.0018,0.8959
62.00523034,0.0933,0.0489,1.0064
62.00618903,-0.1449,-0.3053,0.8879
62.00692992,0.4571,0.0958,1.8413
62.0153658,0.7603,-0.1823,1.0016
62.02657253,0.4092,0.1032,0.7758
62.03445099,0.1427,-0.0432,-0.4578
62.04454611,0.6729,0.3513,0.824
62.05442657,0.6617,-0.2604,1.7118
62.0690823,-0.0187,-0.2284,0.9013
62.10692472,-0.2202,0.2103,0.4746
62.10873126,-0.1417,-0.0768,0.5512
62.10977719,0.6248,-0.2105,1.9279
62.11078603,1.2221,0.1391,0.6743
62.11463657,0.3584,0.1054,0.6389
62.12450138,-0.6061,-0.0487,1.5563
62.13460915,-0.1482,-0.5016,1.1896
62.14453099,0.3037,0.2022,1.1876
62.15457384,0.0226,0.0062,0.2472
62.16674169,0.0436,0.0035,1.0244
62.20161711,0.2783,-0.0919,0.9548
62.20295196,0.25,-0.0694,0.6748
62.20444192,0.3906,0.2162,0.9982
62.20552584,0.4696,-0.0711,0.583
62.21459249,0.6071,0.0723,0.7597
62.22497453,0.8944,0.0735,0.6647
62.23466565,0.1437,0.0447,1.0502
62.24438719,-0.0669,-0.1098,0.4987
62.25458603,0.3811,-0.0431,0.903
62.27012326,0.0772,0.1192,1.1814
62.31138488,-0.1445,-0.1632,0.3113
62.31295788,0.1761,0.0873,1.1924
62.31410303,0.2564,-0.2035,1.081
62.3150473,0.1013,-0.1851,1.1986
62.31581357,0.1869,0.2651,0.9899
62.3248993,0.0177,-0.2538,0.738
62.3349073,0.0889,-0.0208,1.5051
62.34488138,0.7974,-0.1175,0.9239
62.35478103,0.4917,0.2806,0.6021
62.36773999,-0.1658,-0.1785,0.1463
62.41193688,0.4647,0.0103,1.3012
62.41395076,0.9275,0.0666,1.236
62.41587572,0.2601,-0.0497,0.9042
62.41695711,0.1968,0.125,0.9073
62.41797722,0.642,-0.2606,0.5859
62.42443407,0.4228,0.2215,1.2127
62.43423749,0.2198,-0.0591,0.7878
62.44444203,-0.0656,-0.1963,1.6627
62.46392976,-0.2966,-0.2794,1.6899
62.46547892,0.0462,-0.2301,1.162
62.49925615,-0.0749,0.2178,0.6394
62.50114222,0.1449,-0.222,0.2682
62.50203742,0.9899,0.0552,1.6232
62.51110503,0.6216,0.1053,1.2119
62.51471692,-0.3296,-0.0324,1.151
62.52424857,0.1956,-0.2001,1.2978
62.53431638,1.0648,-0.1195,1.5943
62.54490538,0.6187,0.2267,0.8243
62.55477803,0.4299,-0.0275,0.0769
62.56454788,0.2154,0.0324,1.1185
62.59633276,-0.074,-0.3365,1.2895
62.59777215,0.2086,-0.0362,1.6792
62.59850822,0.2285,0.073,0.6388
62.60450972,0.1005,-0.2166,0.5918
62.61470657,0.9865,0.1158,1.0448
62.62641561,1.0613,0.2189,0.1824
62.63452215,0.2711,0.0806,0.3067
62.64483242,0.2469,-0.0512,0.6995
62.65446611,0.1636,-0.0937,1.8282
62.66874811,-0.0308,-0.1168,0.8989
62.71034857,-0.1737,0.0197,1.4421
62.7119493,-0.1693,-0.4303,1.354
62.71324438,0.6318,-0.0377,2.2377
62.71528907,-0.059,0.0871,0.492
62.72467807,-0.6959,-0.3303,0.1589
62.7344173,0.53,0.0573,1.1454
62.74427796,1.0328,-0.0385,1.6666
62.75427499,-0.1335,0.0114,1.0028
62.76476596,-0.1413,-0.1875,0.6374
62.79739338,0.4687,0.0511,1.7421
62.79885857,0.907,-0.0189,0.8278
62.79972057,0.7897,-0.0347,0.0746
62.80833434,0.5527,-0.0309,1.5209
62.81462534,0.1462,0.0486,1.1961
62.82455872,-0.1073,-0.2022,0.2009
62.83436434,0.0368,0.1099,0.7938
62.84480653,0.6656,-0.2187,0.9724
62.8631858,0.6044,0.0546,1.182
62.86490161,0.3192,0.0357,0.3117
62.90702303,0.0843,-0.1303,0.7363
62.90855872,0.2799,0.0537,1.3872
62.91041388,0.6306,-0.0809,0.8766
62.91127253,-0.0137,-0.0101,0.8174
62.91469372,-0.3141,-0.2558,0.9037
62.92798165,0.1633,0.0859,1.7842
62.93436346,0.2448,-0.1479,0.8188
62.9444753,0.2198,-0.0228,1.0458
62.95435288,0.183,-0.0585,0.7157
62.96837607,0.5013,0.0233,0.771
63.00857334,0.4643,0.0591,1.0172
63.01020842,0.3575,-0.1307,0.5774
63.01131426,0.1852,0.0655,1.0258
63.01234988,-0.1263,0.0233,0.6978
63.01467738,0.1759,-0.1937,1.3443
63.02644222,0.6874,-0.0994,1.0641
63.03443003,0.6166,0.2392,0.1676
63.04435788,0.0976,0.1448,-0.5914
63.05443645,-0.6792,-0.0227,0.5802
63.06679322,0.4754,-0.4757,3.6262
63.1026018,0.5639,-0.2223,1.8951
63.1048008,-0.5047,0.2707,0.2154
63.1056278,-0.5108,-0.1209,0.4606
63.1065578,0.8686,-0.3628,1.47
63.1146893,1.2775,0.2863,1.5673
63.12607053,0.0379,0.1382,0.1334
63.13452895,-1.0583,-0.1903,1.5716
63.14429853,-0.3618,-0.6362,2.0879
63.15458795,1.0629,0.1476,1.4973
63.1659273,1.0831,0.4503,0.3029
63.19678207,0.3387,-0.336,0.7209
63.19864772,1.2877,0.1527,1.2993
63.1996683,1.3623,0.0938,0.7112
63.20622599,-0.0721,0.077,1.3729
63.21465015,0.0679,-0.3165,1.0798
63.22489215,0.3976,0.1082,1.5513
63.23430026,0.3418,-0.0077,1.0832
63.24433184,0.1915,-0.3425,1.5894
63.26401157,-0.2351,0.0822,1.6578
63.26560753,-0.2503,-0.3749,0.6153
63.29628776,0.624,0.2116,1.5215
63.29780853,0.7961,-0.1495,1.3005
63.29853634,0.091,-0.1289,1.4494
63.30698434,0.3086,-0.0468,1.0988
63.31450807,0.2406,-0.0811,1.4231
63.32434084,0.3351,0.0679,1.0358
63.33423307,0.6874,-0.1009,0.8473
63.34455822,0.4312,0.1262,0.9403
63.36795022,0.4863,-0.077,0.5825
63.36967953,0.301,0.0164,1.2763
63.40620207,0.2428,-0.1743,1.0866
63.40763799,0.2161,0.2016,0.8611
63.40853465,0.3221,-0.1506,0.4694
63.41442207,0.4485,-0.0315,1.0349
63.42477676,0.4374,-0.0111,0.6499
63.43447095,0.1009,0.0633,0.9255
63.4444948,0.1611,-0.098,0.8603
63.46888372,0.3397,-0.065,1.2907
63.47052026,0.284,-0.0111,0.5898
63.4754193,0.4027,0.1005,0.5583
63.48445961,0.4314,0.1075,1.0919
63.51300484,0.3528,-0.3159,0.6851
63.51488607,0.2569,0.0898,1.1898
63.51589184,0.0261,0.0853,0.454
63.52451799,0.0688,-0.1989,0.9994
