time_s,gforce_x,gforce_y,gforce_z
21.91728718,-0.2292,-0.0109,0.8276
21.93527241,-0.2414,-0.0156,0.8578
21.93717872,-0.2381,-0.0204,0.8775
21.97164029,-0.2001,-0.012,0.8889
21.97380252,-0.1549,0.0112,0.905
21.97492833,-0.1214,0.0336,0.948
21.98367449,-0.1284,0.053,1.0146
21.98691956,-0.1567,0.0606,1.1076
21.99727695,-0.1953,0.0504,1.2407
22.00704687,-0.2295,-0.0002,1.3427
22.01956214,-0.2927,-0.0953,1.4067
22.05123856,-0.3941,-0.2084,1.4236
22.05262345,-0.5238,-0.2993,1.4388
22.05408991,-0.6257,-0.3246,1.4222
22.05712529,-0.6707,-0.2651,1.361
22.06709137,-0.6534,-0.1478,1.2676
22.07787449,-0.578,-0.0872,1.1824
22.08701952,-0.2595,-0.0429,1.1462
22.09701345,0.118,-0.1517,1.1512
22.10711833,0.2974,-0.2073,1.3847
22.11743956,0.2984,-0.2057,1.7276
22.15889502,0.1587,-0.1364,1.9689
22.16092641,0.0307,-0.041,2.0577
22.16237252,-0.0062,-0.0114,2.0183
22.16429964,0.0374,-0.0687,1.6588
22.16720933,0.1335,-0.0561,1.2176
22.18012875,0.273,0.0331,0.8397
22.18726664,0.4077,0.1429,0.5402
22.19712441,0.4562,0.2421,0.3397
22.20738114,0.4058,0.3131,0.313
22.21874975,0.2807,0.2907,0.484
22.25207891,0.1589,0.1958,0.6991
22.25422368,-0.0105,0.0563,0.9282
22.25525006,-0.1275,-0.0862,1.1203
22.2573156,-0.1725,-0.1705,1.1911
22.26717568,-0.2248,-0.2132,1.2638
22.27847029,-0.2061,-0.2145,1.2326
22.28715945,-0.1964,-0.1874,1.198
22.29714175,-0.1672,-0.1342,1.1259
22.30700887,-0.1647,-0.1018,1.0462
22.31771233,-0.1438,-0.07,0.8236
22.35603868,-0.1355,-0.0539,0.8236
22.35824452,-0.0558,0.0696,0.5047
22.35943448,-0.0075,0.1204,0.4383
22.37154241,0.02,0.1603,0.359
22.38331641,0.0159,0.1821,0.3312
22.38695075,0.0151,0.2075,0.3511
22.39713329,-0.127,0.1891,0.4214
22.40732641,-0.1923,0.215,0.5349
22.41997291,-0.2652,0.2383,0.6406
22.44993629,-0.2839,0.2283,0.6727
22.45139852,-0.2569,0.1918,0.6727
22.45239948,-0.2113,0.1352,0.6657
22.45703979,-0.1816,0.0548,0.7202
22.46713448,-0.1461,-0.015,0.7835
22.47698145,-0.1466,-0.0748,0.8664
22.49319422,-0.1847,-0.1268,0.9985
22.50701095,-0.2415,-0.1726,1.296
22.51696733,-0.2604,-0.151,1.3785
22.53512645,-0.2744,-0.0599,1.4225
22.53741245,-0.2959,0.0741,1.4512
22.57267668,-0.3389,0.219,1.4642
22.57470033,-0.4251,0.3218,1.4839
22.57622422,-0.5217,0.3908,1.491
22.57886902,-0.5788,0.3977,1.434
22.5872161,-0.6042,0.3878,1.3368
22.59853175,-0.5901,0.354,1.2159
22.61999002,-0.4349,0.2217,1.0169
22.62189787,-0.3401,0.2821,1.2758
22.65966964,0.0475,0.2289,1.3538
22.66103064,0.3778,0.3434,1.3747
22.66226891,0.4501,0.2812,1.5379
22.66309318,0.3529,0.111,1.7436
22.66713748,0.2548,-0.0705,1.7506
22.67830956,0.195,-0.1943,1.5978
22.68726772,0.1816,-0.2414,1.3825
22.69714372,0.1978,-0.214,1.1337
22.70866929,0.204,-0.2081,0.8867
22.71710098,0.1997,-0.2736,0.7209
22.73630375,0.1531,-0.4035,0.6298
22.73856929,0.069,-0.4749,0.6533
22.77373841,-0.1025,-0.5148,0.8118
22.77574645,-0.2132,-0.3676,0.9638
22.77787787,-0.2553,-0.1874,1.0834
22.77886283,-0.2419,-0.0329,1.1541
22.78708056,-0.173,0.0843,1.1894
22.79713398,-0.1628,0.1361,1.1738
22.8071741,-0.089,0.168,1.0834
22.81700602,-0.0693,0.1885,0.966
22.84764495,-0.0059,0.2044,0.8378
22.8494081,0.0033,0.2237,0.6899
22.85036545,0.0335,0.2256,0.5672
22.85702752,0.0643,0.2263,0.4923
22.86713818,0.0759,0.2083,0.4306
22.87795706,0.0854,0.1614,0.3915
22.8870151,0.0603,0.1176,0.3484
22.8968766,0.0365,0.0485,0.3533
22.90708652,-0.0167,-0.0231,0.3575
22.91703229,-0.0845,-0.0955,0.4051
22.94676964,-0.1382,-0.1385,0.4934
22.94800852,-0.194,-0.1681,0.6131
22.94889387,-0.2336,-0.179,0.7278
22.95683225,-0.2788,-0.1879,0.8409
22.96734333,-0.3174,-0.1726,0.9475
22.97724764,-0.3413,-0.1373,1.0173
22.98687864,-0.3402,-0.0898,1.0548
22.9969611,-0.3046,-0.0478,1.047
23.00705806,-0.2558,-0.0128,1.0095
23.01995537,-0.2064,0.0021,0.9748
23.05033429,-0.1857,-0.0032,0.9593
23.05186945,-0.1654,-0.0362,1.0527
23.05284052,-0.1857,-0.0942,1.153
23.05720756,-0.2805,-0.1746,1.2849
23.06734475,-0.4267,-0.2342,1.4514
23.07849202,-0.5746,-0.2428,1.5871
23.08697929,-0.6773,-0.2024,1.6445
23.09697237,-0.7209,-0.1483,1.6062
23.10714083,-0.6878,-0.1211,1.5253
23.11878448,-0.4209,-0.1411,1.461
23.15067148,-0.0342,-0.2652,1.3594
23.15287041,0.1564,-0.2935,1.4217
23.15385168,0.1124,-0.2729,1.6239
23.16136587,0.1022,-0.2438,1.7842
23.16716741,0.0342,-0.1349,1.8391
23.17706914,-0.0479,-0.0584,1.8024
23.18707822,-0.0358,-0.0644,1.6215
23.19719414,0.0491,-0.0324,1.2805
23.21749456,0.1892,0.0537,0.9483
23.21895383,0.3431,0.1526,0.6341
23.24949779,0.4523,0.235,0.3976
23.25092091,0.472,0.283,0.3039
23.25194179,0.3798,0.2715,0.3575
23.25999333,0.365,0.2586,0.429
23.26701214,0.2003,0.1733,0.644
23.27767587,0.0099,0.0622,0.885
23.28697448,-0.1137,-0.0462,1.0688
23.29707256,-0.1609,-0.119,1.1424
23.31426864,-0.2376,-0.1534,1.2297
23.31713814,-0.2158,-0.1517,1.2355
23.34238483,-0.1853,-0.1298,1.2174
23.34381706,-0.1516,-0.0954,1.1612
23.34701498,-0.1502,-0.0588,1.085
23.36118045,-0.119,-0.0257,0.9677
23.36707918,-0.1037,-0.0081,0.8398
23.37767225,-0.0699,0.0247,0.7147
23.38714433,-0.0366,0.0517,0.5948
23.39745291,-0.0048,0.0726,0.5056
23.41410756,-0.0087,0.077,0.4277
23.41694779,0.001,0.0803,0.398
23.44602379,-0.0271,0.0685,0.3987
23.44827021,-0.0867,0.0491,0.4676
23.44951356,-0.2016,0.0536,0.5932
23.4588141,-0.3231,0.119,0.7614
23.46707995,-0.3899,0.2174,0.8837
23.47786433,-0.4002,0.2487,0.9192
23.48697548,-0.3556,0.2422,0.8701
23.49716633,-0.2919,0.2092,0.793
23.51392006,-0.2157,0.1513,0.7514
23.51693368,-0.1159,0.0875,0.7141
23.54816733,-0.0644,0.0342,0.7109
23.54984175,-0.0608,-0.0326,0.7746
23.55069268,-0.1008,-0.085,0.9143
23.55814737,-0.1587,-0.1044,1.109
23.56712021,-0.2135,-0.0854,1.2664
23.57784768,-0.265,-0.0226,1.3442
23.58691898,-0.3027,0.0812,1.3824
23.59739525,-0.3472,0.2057,1.3701
23.61407875,-0.408,0.2805,1.3351
23.61723014,-0.4754,0.3332,1.3135
23.64804495,-0.5449,0.3276,1.3299
23.64934045,-0.5392,0.2866,1.3326
23.65071241,-0.4054,0.2393,1.3968
23.65911879,-0.1344,0.2844,1.5439
23.66706906,0.1727,0.3731,1.6597
23.67890548,0.2706,0.3065,1.7811
23.68709468,0.1956,0.1779,1.9839
23.69779356,0.0958,0.0579,1.9734
23.7172311,0.0351,-0.0187,1.7834
23.71907479,0.0088,-0.087,1.5383
23.75680645,-0.0087,-0.171,1.2736
23.75875721,-0.032,-0.3749,0.6804
23.76026641,0.0346,-0.423,0.4961
23.7614936,0.0533,-0.4481,0.3196
23.76701041,0.1719,-0.4947,0.28
23.77707698,0.186,-0.5047,0.2849
23.78758214,0.0895,-0.4042,0.4443
23.79715991,-0.0147,-0.1896,0.653
23.81467768,-0.0573,-0.0112,0.8058
23.81723195,-0.0781,0.1383,0.9847
23.85250033,-0.1036,0.2298,1.1182
23.85400937,-0.1393,0.2802,1.2089
23.85488564,-0.1606,0.2773,1.2629
23.86405221,-0.1609,0.2514,1.2237
23.86717937,-0.1555,0.2542,1.1347
23.87691398,-0.1096,0.2639,0.9909
23.88713906,-0.0672,0.2336,0.8396
23.89687475,-0.0652,0.1983,0.6775
23.91268425,-0.009,0.1289,0.5525
23.91723206,-0.0167,0.0321,0.4164
23.94367718,-0.0347,-0.0708,0.3286
23.94481056,-0.0702,-0.1444,0.2917
23.94680179,-0.1236,-0.1902,0.3433
23.95872825,-0.183,-0.2118,0.4503
23.96687418,-0.2415,-0.2081,0.6114
23.97686602,-0.2855,-0.1785,0.7515
23.98761829,-0.3147,-0.1457,0.8736
23.99681418,-0.3512,-0.1328,0.9565
24.01236133,-0.2751,-0.0829,0.9534
24.01701187,-0.3574,-0.1046,1.0155
24.04168071,-0.2784,-0.0777,1.066
24.04296925,-0.2239,-0.0121,1.0901
24.04686975,-0.1779,0.0485,1.1056
24.05690845,-0.1301,0.1098,1.139
24.06688783,-0.1345,0.1362,1.1817
24.07694633,-0.1644,0.0903,1.2392
24.08702106,-0.2652,-0.0144,1.3083
24.09682868,-0.3965,-0.1327,1.3849
24.11276925,-0.532,-0.2309,1.4485
24.11687252,-0.6249,-0.2748,1.4916
24.14693268,-0.6491,-0.2613,1.4513
24.14902321,-0.6541,-0.2083,1.3541
24.15034298,-0.6187,-0.1319,1.2208
24.15717606,-0.5172,-0.0519,1.1071
24.16694106,-0.2348,0.057,1.0742
24.17710725,0.1303,0.0687,1.0528
24.18777895,0.4362,0.0054,1.1969
24.19682183,0.3622,-0.0909,1.5458
24.21263664,0.2298,-0.0528,1.7883
24.21706652,0.0926,0.014,1.913
24.24555621,0.0154,-0.0024,1.8467
24.24722087,0.0717,-0.0187,1.6152
24.24835764,0.1687,0.0321,1.2099
24.25980314,0.2218,0.1158,0.7974
24.26731237,0.2482,0.1875,0.5177
24.27748783,0.2708,0.2367,0.3815
24.28699895,0.2465,0.2626,0.4225
24.29719052,0.1584,0.2637,0.5823
24.31485398,0.0915,0.2503,0.7962
24.31721998,-0.0365,0.1699,0.9857
24.34814179,-0.1294,0.0765,1.1008
24.34953856,-0.1529,-0.0012,1.1404
24.35072587,-0.1892,-0.0492,1.1416
24.36035914,-0.1404,-0.0319,1.0846
24.36703879,-0.1075,-0.0358,0.9894
24.37707233,-0.1021,-0.05,0.906
24.38696006,-0.0898,-0.0663,0.8177
24.39701175,-0.0788,-0.0693,0.74
24.40831137,-0.0826,-0.0564,0.5719
24.4169606,-0.0712,-0.0529,0.5719
24.43045121,-0.0793,-0.0307,0.5051
24.43690337,-0.0911,0.012,0.4289
24.46206837,-0.081,0.0283,0.4283
24.46363764,-0.101,0.0375,0.4536
24.46724268,-0.118,0.0534,0.5159
24.47693452,-0.1667,0.091,0.6083
24.48711029,-0.2122,0.1598,0.7286
24.49685448,-0.2307,0.218,0.8256
24.50789083,-0.2359,0.2361,0.89
24.51692098,-0.2315,0.221,0.9464
24.52942883,-0.2187,0.1825,0.9698
24.53773068,-0.2085,0.1253,0.9952
24.56330294,-0.1953,0.0867,1.0291
24.56471364,-0.2119,0.0519,1.0697
24.56725718,-0.2376,0.0298,1.1122
24.57715875,-0.2477,0.0125,1.1509
24.58742129,-0.243,-0.0011,1.1625
24.59714341,-0.2413,-0.0001,1.1338
24.60701206,-0.2386,0.0463,1.1149
24.61712756,-0.2604,0.1191,1.1115
24.62987479,-0.3271,0.1978,1.1484
24.63716421,-0.4185,0.2586,1.2162
24.67154644,-0.5088,0.2824,1.2991
24.67291521,-0.5878,0.2913,1.3861
24.67414902,-0.6153,0.2614,1.399
24.67723902,-0.6055,0.2177,1.3977
24.68841464,-0.4369,0.1761,1.4348
24.69735106,-0.1212,0.2189,1.5234
24.70777579,0.1599,0.3848,1.6737
24.71691137,0.2435,0.2951,1.7133
24.73265741,0.1888,0.1926,1.8203
24.76912837,0.1423,0.0987,1.7237
24.77475991,0.0904,0.0054,1.5722
24.77650002,0.0906,-0.0704,1.3763
24.77806183,0.0917,-0.1053,1.1728
24.77925744,0.1037,-0.1441,0.9775
24.78980606,0.0941,-0.1979,0.7593
24.79707991,0.1063,-0.2647,0.6009
24.80895194,0.0349,-0.3586,0.4466
24.81708002,0.061,-0.4352,0.4366
24.82706075,0.0324,-0.4823,0.5218
24.83806856,-0.0722,-0.3831,0.6875
24.84832575,-0.1389,-0.2246,0.8435
24.89559629,-0.1728,-0.0839,0.9543
24.89794606,-0.1571,0.1097,1.0819
24.89900302,-0.1716,0.0503,1.1752
24.89991106,-0.2025,0.1027,1.2362
24.90087452,-0.1781,0.1555,1.1972
24.90741429,-0.1345,0.1744,1.0935
24.91711441,-0.1063,0.1807,0.9469
24.92729025,-0.075,0.1813,0.7984
24.93817991,-0.0451,0.1708,0.6762
24.94810941,0.0107,0.1428,0.5731
24.99692979,0.032,0.0909,0.4722
24.99956179,-0.0005,0.0288,0.399
25.00102691,-0.0075,-0.0149,0.3626
25.0026721,-0.0136,-0.0535,0.334
25.0049311,-0.0577,-0.0893,0.3395
25.00965548,-0.1308,-0.1193,0.4245
25.01746268,-0.2135,-0.125,0.5325
25.02814218,-0.2896,-0.1055,0.686
25.04812091,-0.3475,-0.0871,0.8228
25.05008364,-0.3655,-0.0811,0.9411
25.0830201,-0.3469,-0.0738,1.0271
25.08514468,-0.297,-0.048,1.0901
25.08744968,-0.2411,-0.0087,1.1184
25.08825429,-0.2025,0.041,1.1583
25.09698052,-0.2031,0.0729,1.2072
25.10700725,-0.2167,0.0782,1.2529
25.11685498,-0.2395,0.0789,1.2936
25.12887694,-0.2606,0.0332,1.3058
25.16924368,-0.3044,-0.0677,1.2765
25.17076871,-0.3843,-0.1748,1.2782
25.17181514,-0.4787,-0.2133,1.3089
25.17309329,-0.5705,-0.1837,1.3593
25.1770981,-0.6276,-0.1101,1.3627
25.19062041,-0.6286,-0.0486,1.3583
25.19680256,-0.3753,-0.0409,1.3073
25.20684521,-0.1068,-0.1397,1.3185
25.21676298,0.0762,-0.1815,1.3944
25.22910602,0.0633,-0.1766,1.5505
25.27287379,0.1251,-0.134,1.6412
25.27420714,0.1104,-0.1158,1.5841
25.27502533,0.1533,-0.1643,1.4827
25.27573268,0.202,-0.2509,1.2742
25.27698414,0.2196,-0.2582,1.0354
25.28768337,0.2581,-0.1991,0.857
25.29676168,0.3038,-0.1094,0.7233
25.30706994,0.3271,0.0004,0.6694
25.31707775,0.2935,0.0958,0.7255
25.33067656,0.2056,0.1507,0.8766
25.37306479,0.0509,0.1264,1.0558
25.3745041,-0.0875,0.0577,1.2013
25.37569968,-0.1895,-0.0364,1.2753
25.37684494,-0.2325,-0.0974,1.2737
25.37818891,-0.2246,-0.1064,1.219
25.38790102,-0.1732,-0.0777,1.1126
25.39691814,-0.1178,-0.039,0.9832
25.4069171,-0.0788,-0.0159,0.8567
25.41688641,-0.0445,-0.0049,0.7398
25.43019175,-0.0337,0.0037,0.6478
25.47736791,-0.0156,0.011,0.5598
25.47879221,0.0024,0.0194,0.492
25.4795876,0.0156,0.0461,0.4406
25.48054879,0.0071,0.0733,0.3702
25.48154464,0.018,0.1033,0.3678
25.48860225,-0.0128,0.1248,0.3647
25.49693417,-0.0526,0.136,0.4063
25.50692994,-0.1345,0.1594,0.481
25.51699291,-0.2351,0.1936,0.6082
25.52679744,-0.2808,0.2232,0.738
25.56299271,-0.2886,0.2212,0.8171
25.56441014,-0.2684,0.1924,0.8683
25.56521537,-0.2332,0.1394,0.8967
25.56697144,-0.2005,0.0755,0.9304
25.57701098,-0.1918,0.009,0.9661
25.58877591,-0.2036,-0.0386,1.0192
25.59677033,-0.2328,-0.0601,1.068
25.60683883,-0.2698,-0.0585,1.1094
25.61690902,-0.2818,-0.0351,1.1296
25.62796767,-0.2714,0.012,1.1236
25.67003452,-0.2601,0.0876,1.1209
25.67125644,-0.2662,0.1969,1.1391
25.67189237,-0.2882,0.3218,1.1992
25.67273137,-0.3393,0.4214,1.2607
25.67696529,-0.4244,0.474,1.3345
25.68698341,-0.5149,0.4858,1.4045
25.69694929,-0.579,0.4463,1.423
25.70697187,-0.6157,0.3711,1.3725
25.71715029,-0.622,0.2856,1.2831
25.72761802,-0.5182,0.1815,1.2572
25.76401814,-0.2047,0.0986,1.3591
25.76525091,0.2432,0.2002,1.5434
25.7662386,0.6549,0.2844,1.4964
25.76725552,0.4296,0.1415,1.6937
25.77684221,0.2177,-0.0101,1.765
25.79027556,0.0976,-0.1356,1.6168
25.79675156,0.0412,-0.1992,1.3853
25.80683879,0.007,-0.2471,1.1403
25.81799625,-0.0264,-0.3078,0.8618
25.82703248,0.0371,-0.4952,0.5226
25.84357052,0.0492,-0.5534,0.4902
25.84699737,0.0678,-0.4385,0.6023
25.88193367,-0.0246,-0.4941,0.7316
25.88441725,-0.1391,-0.3092,0.9307
25.88517437,-0.1643,-0.1174,1.0465
25.89584098,-0.1545,0.0142,1.1247
25.89717156,-0.1401,0.1295,1.1629
25.90805429,-0.1466,0.2007,1.1799
25.91733325,-0.1422,0.2601,1.1369
25.92681764,-0.1127,0.2985,1.0554
25.94341756,-0.0788,0.3227,0.9602
25.94690498,-0.0683,0.3177,0.8178
25.98127787,-0.0213,0.2999,0.7272
25.98324521,-0.005,0.262,0.6241
25.98426291,0.0162,0.1987,0.5431
25.99344044,-0.0023,0.127,0.4566
25.99687329,-0.0276,0.0691,0.4225
26.00684656,-0.0429,-0.0032,0.4041
26.01683264,-0.0746,-0.0707,0.3819
26.02979829,-0.1156,-0.1226,0.4301
26.06400283,-0.1565,-0.1448,0.5058
26.06540748,-0.198,-0.1377,0.619
26.06645141,-0.2233,-0.125,0.7391
26.06752875,-0.2485,-0.1157,0.8359
26.07702748,-0.256,-0.0941,0.911
26.08749514,-0.2566,-0.0551,0.9462
26.09698917,-0.2564,-0.0088,0.9609
26.10708429,-0.2488,0.0476,1.0028
26.11699925,-0.254,0.0938,1.044
26.12984464,-0.2526,0.1141,1.1027
26.16642171,-0.2558,0.1171,1.1591
26.16840267,-0.2378,0.0911,1.1907
26.16943625,-0.2268,0.0178,1.2149
26.17046337,-0.2579,-0.1082,1.2274
26.17697541,-0.3572,-0.2373,1.264
26.18868641,-0.4659,-0.3238,1.325
26.19721117,-0.5557,-0.3411,1.3923
26.20697783,-0.6198,-0.2889,1.4509
26.21722856,-0.6535,-0.1961,1.4706
26.22874606,-0.6332,-0.0943,1.4244
26.26598798,-0.477,-0.0244,1.3194
26.26832725,-0.1882,-0.0156,1.3031
26.26930648,0.1361,-0.1203,1.3245
26.27030417,0.1891,-0.1877,1.4886
26.27699033,0.0963,-0.1396,1.6747
26.28865044,0.002,-0.0006,1.7724
26.29692717,-0.0855,0.0811,1.8301
26.30811267,-0.0602,0.1009,1.6784
26.31738164,0.061,0.1797,1.3483
26.32905083,0.2813,0.3349,0.9591
26.36618771,0.4845,0.4485,0.5847
26.3696366,0.5349,0.4613,0.3512
26.37058364,0.483,0.4571,0.2873
26.37292237,0.3611,0.4179,0.4123
26.37720367,0.2005,0.2993,0.6292
26.38725067,0.057,0.1375,0.9043
26.39722841,-0.0687,-0.0006,1.1363
26.40728598,-0.2171,-0.1223,1.2985
26.41742217,-0.1786,-0.1378,1.3025
26.42725237,-0.1978,-0.146,1.2526
26.46058041,-0.1856,-0.1182,1.2204
26.46223621,-0.1728,-0.0705,1.1513
26.4631851,-0.1479,-0.0281,1.0339
26.46765956,-0.1195,-0.0042,0.9153
26.47745552,-0.0985,0.0081,0.7664
26.48693206,-0.1097,-0.0002,0.6354
26.49716725,-0.0794,0.0129,0.5393
26.50728187,-0.0552,0.0213,0.435
26.52471144,-0.0402,0.025,0.3833
26.5274414,-0.0123,-0.0184,0.353
26.55850987,-0.0354,-0.0657,0.3884
26.55990894,-0.1191,-0.1251,0.4538
26.56074302,-0.188,-0.1572,0.5849
26.56728379,-0.2806,-0.147,0.7415
26.57727487,-0.3622,-0.0596,0.8993
26.5887554,-0.3872,0.0282,0.9396
26.5972434,-0.3591,0.0842,0.9438
26.60710075,-0.3126,0.102,0.8887
26.62749175,-0.2521,0.1096,0.8361
26.62876106,-0.1965,0.112,0.7883
26.66631214,-0.1611,0.1016,0.8342
26.6683844,-0.1528,0.0697,0.8965
26.6694879,-0.1533,0.0313,1.0346
26.6707826,-0.1846,0.0059,1.2366
26.67724052,-0.24,0.0503,1.4487
26.6873386,-0.3138,0.1606,1.6026
26.69704621,-0.3897,0.3075,1.6546
26.70711687,-0.4702,0.4368,1.6326
26.72434564,-0.549,0.5062,1.54
26.72746425,-0.5749,0.5006,1.4009
26.76364087,-0.5959,0.4433,1.2967
26.7655584,-0.595,0.3652,1.1811
26.76765844,-0.4881,0.2085,1.0565
26.76879575,-0.536,0.3352,1.109
26.7773776,-0.2222,0.1875,1.2697
26.78756348,0.1691,0.2532,1.4253
26.79732744,0.4799,0.3202,1.4992
26.80713479,0.575,0.2199,1.6173
26.82536575,0.4435,0.0551,1.6751
26.82751448,0.2541,-0.1671,1.5854
26.86311279,0.1228,-0.3155,1.4184
26.86459667,0.0465,-0.3955,1.1958
26.86583587,0.0699,-0.3755,0.9657
26.86854921,0.089,-0.3561,0.7315
26.87766952,0.0923,-0.3808,0.6312
26.88826725,0.0627,-0.3939,0.6499
26.89703071,-0.0126,-0.3842,0.7443
26.90738387,-0.112,-0.304,0.9263
26.92529021,-0.2069,-0.1776,1.0515
26.92747625,-0.2465,-0.0699,1.1513
26.9632226,-0.2212,0.0325,1.1618
26.96483837,-0.211,0.048,1.1736
26.9675471,-0.1418,0.0782,1.0979
26.96878794,-0.146,0.085,0.9891
26.97703783,-0.0954,0.1007,0.8862
26.98698998,-0.0552,0.1129,0.7594
26.9972169,-0.0217,0.1182,0.6474
27.00753967,0.0159,0.1291,0.5568
27.01918029,0.0302,0.1234,0.487
27.0272836,0.0588,0.136,0.4107
27.04125783,0.0503,0.1167,0.3742
27.04760744,0.0253,0.0832,0.3567
27.07832083,-0.0167,0.0294,0.3571
27.0800874,-0.0429,-0.0118,0.35
27.0809784,-0.1138,-0.0687,0.3966
27.08849829,-0.1355,-0.09,0.4543
27.09688075,-0.1559,-0.0837,0.5361
27.10732225,-0.1819,-0.059,0.6373
27.11818594,-0.2271,-0.0305,0.7528
27.12763398,-0.2869,-0.0062,0.887
27.14124029,-0.326,0.0178,1.0028
27.14745883,-0.3424,0.0414,1.1077
27.17645098,-0.2963,0.0685,1.1876
27.17878379,-0.2422,0.0999,1.2554
27.1795351,-0.1976,0.1267,1.3069
27.18757271,-0.1882,0.1372,1.3473
27.19700967,-0.2023,0.0862,1.3623
27.2070906,-0.2535,-0.0315,1.3425
27.21700875,-0.3632,-0.1404,1.3493
27.22736314,-0.6083,-0.2414,1.4159
27.24188471,-0.6621,-0.2113,1.3963
27.24708394,-0.6726,-0.1542,1.3439
27.2790864,-0.6649,-0.0803,1.2848
27.28097706,-0.5685,-0.0219,1.2292
27.28553748,-0.2819,-0.0348,1.196
27.28719252,0.0418,-0.2033,1.1969
27.29860479,0.2062,-0.3398,1.4397
27.3069879,0.2199,-0.4194,1.7303
27.31857675,0.226,-0.353,1.872
27.32691714,0.1506,-0.216,1.8016
27.33775956,0.0928,-0.1255,1.6219
27.34773729,0.0904,-0.0619,1.2973
27.3571631,0.1441,-0.0126,0.9099
27.39482144,0.2402,0.0478,0.586
27.39634017,0.3375,0.12,0.3535
27.39793829,0.3898,0.1816,0.2662
27.3989739,0.3556,0.2118,0.3591
27.4071166,0.3325,0.24,0.5287
27.41902844,0.071,0.1848,0.8826
27.42734417,-0.1201,0.089,1.2026
27.43730967,-0.2369,-0.0231,1.4052
27.4470609,-0.2994,-0.1019,1.5201
27.4574239,-0.2731,-0.1126,1.4507
27.49967567,-0.2424,-0.1115,1.3373
27.50326521,-0.1947,-0.0854,1.1689
27.50431879,-0.1627,-0.0744,1.0007
27.50535714,-0.1201,-0.0634,0.844
27.50750317,-0.0922,-0.038,0.7131
27.5190576,-0.1075,-0.0204,0.6054
27.52706856,-0.0602,-0.0016,0.5303
27.53765714,-0.0558,0.0299,0.4065
27.54807421,0.0126,0.0564,0.3566
27.55832248,0.0261,0.0733,0.2755
27.59596333,0.0282,0.074,0.2588
27.59824814,-0.0216,0.0613,0.2571
27.60304594,-0.0823,0.0685,0.3127
27.6040866,-0.1796,0.1085,0.4358
27.60843567,-0.2669,0.1838,0.6054
27.61809417,-0.3028,0.2345,0.7418
27.62755256,-0.3099,0.2278,0.826
27.63707006,-0.2869,0.1783,0.8633
27.64713979,-0.266,0.1033,0.8817
27.65709244,-0.2344,0.0451,0.9282
27.69313463,-0.242,0.0035,0.9797
27.69465106,-0.2342,-0.0195,1.0531
27.69564902,-0.2248,-0.026,1.2104
27.69771075,-0.2096,-0.0088,1.3285
27.70733494,-0.2128,0.0151,1.3718
27.71752917,-0.2304,0.0502,1.3506
27.72717371,-0.2813,0.1103,1.324
27.73710067,-0.3621,0.1943,1.3287
27.7474046,-0.4766,0.2595,1.3668
27.76018856,-0.5797,0.2954,1.4118
27.80199048,-0.6011,0.2552,1.3422
27.8039659,-0.7261,0.3199,1.3758
27.80515556,-0.6541,0.2347,1.3124
27.80651283,-0.4328,0.1666,1.359
27.80792283,-0.1004,0.2449,1.4735
27.81796837,0.3412,0.344,1.5393
27.82701625,0.5459,0.2988,1.5572
27.84076375,0.4156,0.1147,1.6795
27.84769017,0.2752,-0.0733,1.6276
27.8855054,0.1495,-0.2121,1.4607
27.88801444,0.0793,-0.2579,1.2401
27.88955248,0.0706,-0.2698,0.9848
27.89059787,0.0778,-0.304,0.7573
27.89703752,0.0801,-0.3789,0.651
27.90730113,0.0154,-0.4134,0.6552
27.91752448,-0.0676,-0.3809,0.7445
27.92763694,-0.198,-0.0917,1.0473
27.93726606,-0.2094,0.0507,1.1493
27.94721379,-0.166,0.1423,1.2055
27.96357325,-0.1467,0.2101,1.2234
27.9674604,-0.0976,0.2618,1.179
27.9773254,-0.0586,0.2687,1.0587
28.01271533,-0.0287,0.2593,0.9021
28.01456967,-0.0137,0.2469,0.7569
28.01574198,0.0086,0.2262,0.62
28.0172421,0.0526,0.2114,0.5139
28.02722802,0.0105,0.1746,0.3915
28.04247256,0.0161,0.1157,0.3308
28.04712656,0.0053,0.0493,0.3017
28.08301863,0.0095,-0.0198,0.2306
28.08442844,-0.0304,-0.1206,0.2152
28.08519852,-0.0614,-0.1941,0.248
28.08740625,-0.1073,-0.256,0.3216
28.09714013,-0.144,-0.2753,0.4376
28.10729529,-0.1856,-0.2695,0.5812
28.11706979,-0.2345,-0.2421,0.7525
28.12703867,-0.2888,-0.1991,0.9331
28.1405556,-0.3297,-0.1517,1.0977
28.14730583,-0.3496,-0.0854,1.2352
28.18473167,-0.3496,-0.0209,1.3259
28.18640248,-0.3369,0.0187,1.3798
28.18758702,-0.3261,0.0208,1.3868
28.18849306,-0.3159,0.0081,1.3414
28.19853533,-0.3159,0.0057,1.2679
28.20702021,-0.3082,0.0136,1.2043
28.21967813,-0.2772,0.0061,1.1366
28.22708156,-0.2713,-0.0288,1.071
28.23698171,-0.3023,-0.07,1.0896
28.2473959,-0.3767,-0.1038,1.17
28.2578286,-0.4744,-0.1132,1.2771
28.30144344,-0.5635,-0.0864,1.3631
28.30360521,-0.6146,-0.028,1.4104
28.30433379,-0.5549,-0.0009,1.4266
28.30509748,-0.3208,-0.0591,1.393
28.30721044,-0.0062,-0.1661,1.416
