time_s	gforce_x	gforce_y	gforce_z
122.2349327	-0.432	0.1487	1.1231
122.2352977	-0.4007	0.176	1.1211
122.2369907	-0.3792	0.2132	1.1172
122.2415395	-0.2717	0.1291	1.1602
122.2451408	0.0176	0.0099	0.9706
122.2498697	0.2052	0.1272	1.0371
122.253196	0.4241	0.2562	1.1113
122.2608679	0.4319	0.2034	1.1133
122.2616672	0.3224	0.1389	1.1661
122.2655226	0.3322	0.1506	1.2872
122.2697754	0.2501	0.178	1.0938
122.3184859	0.1544	0.2347	0.9393
122.31929	-0.0391	0.3636	1.2462
122.3198534	-0.1701	0.2601	0.7928
122.3204714	-0.258	0.2562	1.0683
122.3211341	-0.2658	0.2347	0.9902
122.3216793	-0.2404	0.1858	0.8983
122.3222614	-0.1583	0.1447	1.1622
122.3228154	0.2736	-0.0644	1.1211
122.3233298	0.3654	0.2112	1.2071
122.3239232	0.4104	0.0959	1.2091
122.3243772	0.2384	-0.1035	1.3126
122.3247974	0.084	-0.0097	1.0742
122.3252087	-0.0176	0.0099	0.9589
122.3256193	0.0117	0.1311	1.2853
122.3297933	0.1075	0.4066	0.8338
122.3338018	0.0547	0.3206	0.7478
122.3370766	-0.1447	0.0666	1.1192
122.3420354	-0.2483	0.1291	0.7713
122.346213	-0.4085	0.0881	1.0195
122.3498235	-0.4867	0.092	1.426
122.3530723	-0.129	0.3187	0.8084
122.3595825	0.1563	0.1604	0.9491
122.3615209	0.3498	0.0353	0.8788
122.3654286	0.3283	0.0021	0.8866
122.3691764	0.4065	-0.0272	1.3087
122.4107439	0.342	0.0236	1.1465
122.4115324	0.2286	0.1252	0.8064
122.4120479	-0.0372	0.2718	0.8983
122.4125875	-0.4066	0.1995	1.4104
122.4131419	-0.3636	0.0314	1.0683
122.4137359	-0.2717	-0.1093	0.8397
122.4142168	-0.0274	-0.0136	0.5993
122.4145944	0.1915	0.1174	0.5719
122.4149884	0.2404	0.1506	0.8788
122.4153313	0.1759	0.1037	1.1778
122.4156556	-0.131	-0.1035	1.2814
122.4175612	-0.2385	-0.25	1.3576
122.4225121	-0.1838	-0.3615	1.6195
122.4255271	-0.0821	-0.1074	1.125
122.430165	0.0254	0.1858	1.041
122.4343705	0.127	0.3441	0.8631
122.4374415	0.127	0.2581	0.6169
122.4414366	0.2169	0.2327	1.039
122.4461919	0.2423	-0.0839	1.2638
122.4501111	0.1524	0.0314	1.3908
122.4541082	0.1583	0.2288	0.7361
122.4649662	0.0684	0.1584	0.4976
122.4660193	0.0821	0.3011	1.2442
122.4666593	0.0019	0.348	1.2384
122.4696029	-0.2561	-0.0214	0.6266
122.5207876	-0.4945	-0.1191	1.4084
122.5217069	-0.2111	0.0803	1.0488
122.5222849	-0.0294	0.1233	0.8084
122.5227928	0.1114	0.0568	1.082
122.5232001	0.2697	-0.1093	0.7615
122.5236953	0.3791	-0.2129	1.3439
122.5241437	0.2345	-0.1875	1.039
122.5245563	0.1329	-0.0839	0.6266
